Apogee,bodylen_coeff,BurnoutMass,CfgID,GUID,landing_velocity,LaunchRodClearanceMass,LaunchRodClearanceStability,max_acceleration,max_velocity,MaxMach,MaxStability,noselen_coeff,payload_mass,rail_exit_velocity
1670.2121254,0.0965825465196,5.39569461443,cfg555,115a684b-c54b-474d-ab8e-ea6ec343d82d,4.70175830416,5.92593208732,3.45396820473,141.542492361,201.199071622,0.5952019424,5.84485975148,0.515553517008,3.13385132928,16.0075509936
1426.22520997,0.074765807566,6.07307235289,cfg555,976ced8a-4eda-4dc1-ae3b-6c557489255e,4.97041751326,6.59933659296,3.83218466971,126.118495202,178.849559288,0.530781192237,6.09560314185,0.516864639569,3.82161200311,15.463305065
1500.52576011,0.0627323345593,5.83855330869,cfg555,ebdb5294-2ee5-476a-82a6-3eedd4c67389,4.87221924669,6.36787088257,3.67229541022,131.089511506,185.921011305,0.551153669192,5.93190916727,0.506841127046,3.59160612654,15.1245852943
1480.50743169,0.0575807300721,5.91175021326,cfg555,208d9774-389f-4c70-b340-2776c7cd8aed,4.94523752457,6.44091566482,3.73442320301,129.499367574,183.716497592,0.543966719444,5.95367102173,0.500382309077,3.66393862216,14.9885134735
1526.64131083,0.0363292684482,5.76591940277,cfg555,e5fb4158-9472-4c32-b0b7-b989830d04cb,4.83941843014,6.2953829269,3.58580106246,132.703810295,188.247399824,0.557987624089,5.79150729152,0.500754628489,3.52829993946,15.2625619858
1621.0129676,0.0214113097451,5.5237033749,cfg555,9253f783-b76c-436c-b111-9208daba991a,4.80019097177,6.05366590085,3.47235311845,138.364794678,196.591420429,0.582137200912,5.61328000827,0.501593976567,3.28833895593,15.7453991746
1401.25008988,0.0561607181734,6.14380045461,cfg555,bde86acd-01be-4821-9378-379066a0e9db,5.01310445071,6.66991531778,3.88857939737,124.687368809,176.712675804,0.5238597411,6.04787525722,0.511370157527,3.89895794808,15.3334483523
1671.30303048,0.00968563079035,5.43100501081,cfg555,a7f52fe3-47b4-426c-96f0-4247d34a51fd,4.70045384435,5.96115968161,3.39786397541,140.65233969,200.090076927,0.592006831193,5.50298028437,0.509745052924,3.20226620004,15.9374244113
1631.56284989,0.0447077453878,5.44667141094,cfg555,9150294a-bdbc-4181-88a4-3ac22e33916f,4.87889522601,5.97678939572,3.32231997465,140.260783657,199.053270788,0.59058993896,5.65779622055,0.504713630106,3.20601909465,15.9066168704
1504.07866145,0.0703654933203,5.8618610637,cfg555,360e48a3-c581-4567-9586-603a5f15eb9b,4.98393936091,6.3911298188,3.76817977264,130.579248512,185.334232349,0.549133046285,5.98114287646,0.519001291649,3.6118502346,15.0809168212
1405.82533013,0.0400390728281,6.15093276065,cfg555,e38be51e-5086-48e9-8f0a-dfafe1219731,5.12261707463,6.67703769917,3.83876378752,124.54464989,176.611791314,0.523213488558,5.98878841732,0.507251272923,3.90892774337,15.3200553941
1529.71693517,0.0624080428243,5.78516602213,cfg555,b20872e8-1258-4b36-a979-fd8a824f69fb,5.00505878782,6.31459188463,3.62305415412,132.272430197,187.830417904,0.556385157314,5.90894651113,0.515304050976,3.53514359261,15.2256830818
1402.98685427,0.00467353950987,6.14322630942,cfg555,66494bb7-6ce2-410d-8658-7f192ffed127,5.0411766117,6.66933696173,3.73788692034,124.698980989,176.774437797,0.524458074705,5.82806174214,0.511325630171,3.91327467052,15.3345690084
1635.36569091,0.0883870696012,5.49408480937,cfg555,8f54a124-9144-4651-ab43-3a89fb8c2e19,4.8195838501,6.02410099581,3.46135547783,139.088231951,197.67170539,0.58542529727,5.85849793327,0.510233335149,3.23815314617,15.807047853
1524.31472048,0.0958225897649,5.81664177861,cfg555,c700549d-1fb8-4894-8d53-312030b1b38b,4.87962297581,6.34599745447,3.76139002162,131.5727405,186.931272158,0.55342077214,6.07061007003,0.510322605988,3.55525792766,15.1658412929
1677.49936449,0.0708164808528,5.38669952842,cfg555,5dc1a915-d8f7-405b-9051-547c26ed6f1b,4.7733773462,5.91697156038,3.4421829331,141.770598291,201.561522736,0.596528542576,5.72582868068,0.503569057942,3.13707517767,16.0255523776
1532.75456383,0.0176211623916,5.76199484811,cfg555,6d086855-8ebb-4fbc-b237-6bb546322b9c,4.94392447885,6.29146657974,3.49668160891,132.792078226,188.429484223,0.557527726873,5.70571111198,0.506173304365,3.53064507312,15.2701238213
1706.39608417,0.0392669439006,5.26948698892,cfg555,12ded730-0892-4ffa-9d44-5b701944c6ef,4.67512435962,5.80005254792,3.27585678459,144.811257003,205.684414466,0.610472960742,5.52886776637,0.518805564506,3.02732465211,16.2648885597
1427.83332476,0.0027175661156,6.11321244838,cfg555,cf9d8b63-4a21-4fc0-a8e5-f2f042966f9f,5.10423543242,6.63937959786,3.75909858747,125.302683683,177.839563479,0.52648970722,5.80064901863,0.510370708175,3.88685213621,15.3911528849
1437.56772161,0.011507563308,6.02796844071,cfg555,2c6cbbe5-4cd5-4e96-af54-bd50f81ab453,5.08044577155,6.5543430085,3.69355458481,127.047069507,180.107023872,0.534661052029,5.80579963619,0.517337926048,3.79544595206,15.5443714533
1596.71677496,0.0742902609242,5.60342034015,cfg555,240d7012-62ea-43bc-bc70-578b8a9bbbc3,4.88030267822,6.13321450952,3.56185873266,136.452760834,193.899813346,0.574007578683,5.87172749032,0.501492657351,3.34979601422,15.5824553213
1573.1559703,0.00687166648058,5.67104135838,cfg555,20aedb1a-625f-4684-adf9-4783e5619191,4.78835338321,6.20070037813,3.51921720195,134.868935808,191.558785793,0.567424950326,5.62101720602,0.500761108584,3.44359438387,15.4473948612
1627.92125022,0.0391014031713,5.50943809285,cfg555,8fe46e3d-5e6c-4982-a34b-9feb03347a09,4.76020820715,6.03942554652,3.4778062345,138.712359953,197.089343848,0.58432601758,5.66710793671,0.518639867747,3.26733803701,15.775002125
1660.09294419,0.0212050762376,5.46282203197,cfg555,313f30a1-407a-43bd-bcf5-d2a619353477,4.78730378028,5.99290037327,3.50652030756,139.859335588,198.949941447,0.58857189416,5.57130735797,0.50010715982,3.23044132119,15.8726481338
1522.59533047,0.0207393075133,5.79577895444,cfg555,95de5c75-d2a4-4cbf-93c8-e6dafab6137e,4.90322202286,6.32518187165,3.60363007235,132.035712286,187.360934531,0.556212317019,5.74392497172,0.500968276063,3.5606671844,15.2054400249
1694.9577227,0.0770202580764,5.3178676655,cfg555,58365478-deb1-4be1-9d8d-040bd0bd4380,4.68901261758,5.84830405925,3.41419860307,143.541732075,203.99122124,0.604165567728,5.71601648342,0.509516510045,3.06300212877,16.1649987156
1657.67111555,0.0428407815192,5.43063435006,cfg555,87cbba91-1abf-4d85-95a1-a45b02cb13a2,4.69664278753,5.96078600728,3.42937185546,140.661724336,199.847737338,0.592288009297,5.64536363146,0.502419279151,3.19070057085,15.9381467971
1630.81067661,0.0889449567856,5.51002679212,cfg555,6d382c85-004b-448a-94d8-a798cbbb346d,4.84728623949,6.04001052072,3.56396973391,138.698052137,197.115171405,0.584204182965,5.870652502,0.506215810957,3.25404381408,15.7737756838
1386.66682695,0.0465823997289,6.18579463909,cfg555,405be8cf-d313-4f6a-aa9f-4f08d741f06f,5.06320789296,6.71182894033,3.86105691619,123.851827461,175.516953668,0.520413956768,6.02750289194,0.512846207184,3.94132195408,15.255060413
1578.91010006,0.0256679058174,5.64328090912,cfg555,6a0cc378-88e4-4b94-b19c-9396ff674b5b,4.95433779107,6.17299489724,3.45517684016,135.514991041,192.496502184,0.570725132761,5.68181404162,0.503035040884,3.40926198678,15.5025400539
1587.87133415,0.0726263965705,5.5975983996,cfg555,db264143-ea86-4a6b-ab33-1c88e992355b,4.75261927436,6.12740376607,3.54770026335,136.590755139,193.930056844,0.57479137068,5.85450435238,0.503779061004,3.34446427483,15.5942299904
1572.73827794,0.0882285807333,5.67292035997,cfg555,1324d1bd-dbc8-4ab6-b0bd-0020b8877a88,4.82699896228,6.20257436599,3.77012515178,134.825408861,191.529955573,0.56673266854,5.96321857463,0.506095508299,3.41431732364,15.4435957452
1585.48771537,0.0816336443122,5.62073225049,cfg555,6e3f40d6-731b-4dc3-bf60-f2c8650d81e8,4.77747318572,6.15049162288,3.62002984594,136.043980247,193.206997734,0.571628654975,5.90686249488,0.509829702786,3.36426828155,15.5475846867
1652.04971171,0.0485689419495,5.44928472038,cfg555,ad520f25-db9b-498b-80be-5d3acf39faa1,4.73855517073,5.97939314336,3.47318123017,140.195713571,199.273931388,0.589967540147,5.67683026292,0.514418433255,3.20406747187,15.9012810806
1682.61773245,0.049083447885,5.34646816428,cfg555,92915f53-c84f-456b-a7be-50686ed0e2c5,4.78555038308,5.87683308313,3.33047538784,142.800882473,202.887917962,0.600317197966,5.61480719961,0.513549323226,3.10110231759,16.1067205326
1393.07222931,0.0613947618325,6.19349842551,cfg555,86f4c6b5-3cc0-4523-90df-4228901e856e,5.08480593187,6.71952285118,3.91802512336,123.699584735,175.432276853,0.520564814149,6.09228284189,0.512677924879,3.94392222147,15.2407614023
1515.62306645,0.0667806519681,5.83519638691,cfg555,7d13a6a2-c773-44fc-830c-7f5429053d47,4.85259452827,6.36452053653,3.71504919979,131.163305979,186.258268342,0.551115014215,5.94994348071,0.515720249776,3.58653939175,15.1308692749
1703.45298757,0.092626963051,5.31361509745,cfg555,65c9e5b6-fa25-4358-8a4b-a5e0a4a68afd,4.78884848667,5.84406819436,3.46433655049,143.65233654,204.257151533,0.604863367115,5.77765653458,0.508471071213,3.05340489737,16.1736873888
1615.15799537,0.035580804355,5.57061811963,cfg555,c7b562d4-47d7-4e7c-8542-df4d93fc8f67,4.79921541635,6.10047872099,3.62109778933,137.233566874,195.06268502,0.577305947878,5.69354290868,0.500018552455,3.33041295638,15.6490002543
1475.71123322,0.0964089756697,5.91510113149,cfg555,2ad88375-4189-4843-894a-30f562249b0e,4.95420608968,6.4442612894,3.694704934,129.427437242,183.576814152,0.544427112263,6.11127631908,0.51192308802,3.65634638671,14.9824476576
1407.65362011,0.0421647041226,6.14663319297,cfg555,3b3cea09-b2d0-46ae-9020-e1a25f33acda,5.02936342683,6.67273620736,3.83214761298,124.63079653,176.811314293,0.524595167936,5.99466904964,0.516688353852,3.90353909432,15.3281292594
1666.27743518,0.0412865948664,5.45100817524,cfg555,99576e99-fc37-4bac-bd60-044510ba7580,4.74313188322,5.98111491745,3.45857618539,140.152759025,199.408839708,0.589396001724,5.64729084782,0.50778084745,3.20854993069,15.8976297577
1403.07868214,0.060948117669,6.17392098029,cfg555,2776bb8f-88e9-4c35-9375-9c52537dbdfc,5.300203599,6.69997479308,3.95226702973,124.087069396,176.022377966,0.521595920273,6.08259194242,0.508151512728,3.92753514902,15.2771067069
1391.73584189,0.0496091617543,6.19073742798,cfg555,bce77f1a-aa0b-4538-b86b-6d4fde9a8657,5.11820744469,6.71676684614,3.86316363256,123.754084531,175.495784975,0.520206487672,6.0424018268,0.509601912771,3.94534279968,15.2458987741
1605.86470682,0.00300264474568,5.58368345114,cfg555,a325d8e5-8c5e-43d5-bc71-68c1533e941c,4.75895522571,6.11351820481,3.36890877422,136.921570008,194.614361843,0.576642411317,5.56059367224,0.500719596767,3.35757054635,15.6225057322
1598.83042851,0.0831115652771,5.60254233349,cfg555,78425d2a-b480-4dae-9dcd-b13f4675a887,4.77330614526,6.1323417167,3.75905232238,136.473398904,193.916540795,0.57491920851,5.89683436925,0.51734622958,3.34818824665,15.5841790211
1421.04761399,0.0926568027228,6.0589919244,cfg555,b65518b5-3413-48c6-8e03-cc03c07841e9,4.97654022322,6.58529284125,3.7907571463,126.406985708,179.123776094,0.531695260431,6.16131081483,0.519797833236,3.80125447276,15.4885227331
1692.50832874,0.0186441291744,5.34976250785,cfg555,3ccd4761-2ac4-43f5-b6a2-14d72259b5e0,4.64140004789,5.88012714953,3.3137761127,142.715812757,202.914129636,0.6006886156,5.50902310676,0.51069947795,3.11501933423,16.1000210685
1633.93576274,0.0225716440495,5.49612640188,cfg555,32edc698-dbb2-48e1-b9dc-8238fe9a619b,4.81223839125,6.02614217806,3.47079886999,139.038033922,197.500264478,0.584945228936,5.59282070304,0.516323817284,3.25981961758,15.8027356808
1623.38820944,0.00311079556643,5.52717128862,cfg555,0bcfc69e-7b2e-41b4-b8ff-ea27af7f003c,4.83130461313,6.0571240655,3.342670619,138.280650605,196.499055928,0.581717228455,5.53429908148,0.500398060153,3.30103449738,15.7383096041
1576.56349081,0.0914818032027,5.65272654814,cfg555,509cb290-ac7b-4a08-aa4b-f4ded529cee4,4.91478442568,6.18242292941,3.6518334789,135.294481311,192.175152569,0.568714170373,5.95670097705,0.505615986321,3.39589384484,15.4836649301
1599.0335653,0.0110461068979,5.55153338779,cfg555,a6e42ad3-b63c-4e4c-a5b6-c148fabc62a8,4.81030563458,6.08143326589,3.36563720201,137.691742472,195.400502365,0.580020637981,5.58277933773,0.509735086987,3.31944473728,15.6881374479
1699.03679882,0.0620728220307,5.33810594425,cfg555,3cb005e9-0431-4eeb-9f30-894fdbc40e66,4.67926166232,5.86850143854,3.43868173336,143.016476886,203.413355446,0.601985562968,5.66185773588,0.505366166421,3.08856363017,16.1236413763
1427.84386534,0.073285471708,6.05339903423,cfg555,1f6ffbb6-561b-433c-aa74-9bba1e05274d,5.13852688048,6.57971475409,3.78495164349,126.521900151,179.364669834,0.531538435933,6.08652619655,0.502337248678,3.80009453629,15.49852237
1400.99011755,0.00352178045237,6.14875583112,cfg555,aad3605f-b75f-423b-bd22-7543e7bdecdc,5.11250579718,6.67485896112,3.71423238158,124.588265534,176.598202519,0.523949083609,5.81721660335,0.516056208834,3.92192234789,15.3241831102
1628.06618254,0.0666200221587,5.50720966377,cfg555,96704a64-aed7-46e0-a75a-59bbe3c0ccd5,4.74779270791,6.03720203496,3.50853964897,138.766781345,197.128816297,0.583273427368,5.78547800096,0.517538761025,3.25564825017,15.7796353774
1399.11211219,0.0239275661936,6.17233875614,cfg555,85ec92f0-6bb7-4bf0-88b3-350b333840af,5.01566477234,6.69839316339,3.79353290017,124.118541189,176.023986806,0.521392246234,5.91993839656,0.512552144592,3.93569364704,15.2800824445
1605.984009,0.0240496246608,5.56246499543,cfg555,75457416-27ef-473f-8823-545c384b1ae2,4.83684246086,6.09234421148,3.43445453126,137.428930112,195.193052018,0.57789066008,5.6405573448,0.510579758913,3.32585725483,15.6657038245
1619.13089224,0.0778823565421,5.51534760441,cfg555,58397cc6-8b88-4b02-9e47-730632ec2900,4.76680606579,6.04532175512,3.50029910847,138.568266527,196.819713765,0.583474669379,5.83178920909,0.511118921397,3.26301361811,15.7627642928
1558.8114255,0.0194726770174,5.70299849793,cfg555,480737a4-c924-4e8c-b9fb-0edc7759b1b7,4.796579918,6.2325901921,3.6081148479,134.132371719,190.45604145,0.564678215547,5.69029159325,0.514746582956,3.46781931564,15.3845036654
1376.044285,0.0464535507305,6.22664056938,cfg555,3623200c-d39e-4ad9-a019-f0a874a7cf88,5.04324651314,6.75259090812,3.79164433897,123.04917138,174.411091882,0.517501126033,6.04430006009,0.513032445474,3.98219982875,15.1797952459
1560.22804841,0.0106929117092,5.67778148481,cfg555,313e5a72-0361-4ced-bcaf-1578f2c599aa,4.80398305984,6.20742163454,3.43396147369,134.713070435,191.257510978,0.567108473402,5.64156549955,0.500640664806,3.44614623171,15.4341082761
1631.87235714,0.0938878042336,5.49812959606,cfg555,e7e8bc09-8483-4002-99aa-91870606acdc,4.79732816831,6.02814187146,3.54970392918,138.988928282,197.515357269,0.584878258106,5.88553522089,0.519182987548,3.23709403878,15.7985407344
1472.38509132,0.0201141172484,5.91651619706,cfg555,cceb6340-ccff-448a-9054-f37b54083884,4.92863503524,6.4456697061,3.59768648759,129.397160428,183.479925421,0.54426862676,5.78967545202,0.510075463364,3.68416652644,14.9798572507
1451.39610284,0.0350421573133,6.01992581214,cfg555,789df4c7-609f-4d08-a4e4-ec5148d81c4f,4.95011092129,6.54631291461,3.68804847261,127.214127776,180.514525066,0.534237921008,5.90170734086,0.50389828668,3.78263448726,15.5589754019
1703.33004661,0.0729051692079,5.30454548934,cfg555,09e4a1e3-8b62-4dc0-9bde-94a445c62ab8,4.73603202478,5.83502050656,3.46585204894,143.889114696,204.4782795,0.605120172826,5.69103004225,0.516195136664,3.05086176438,16.1923016197
1574.33483028,0.0874533706778,5.65579962672,cfg555,80bb6c50-4f3a-48c5-872c-84372fa66940,4.78642757969,6.18549059062,3.62308541843,135.222881285,192.051292713,0.569613766698,5.94279143277,0.509791043495,3.40021221438,15.4775649118
1661.06027412,0.0285921624526,5.4274018078,cfg555,37744dd4-57cc-486b-adbd-062a147ca0f1,4.76001036594,5.95757044238,3.43988084053,140.74253604,200.023641156,0.592002152674,5.58837405323,0.507246739546,3.1893498484,15.944492941
1555.91606428,0.028908279433,5.70582782503,cfg555,91b27315-b1a2-476b-8b76-1501dceb7852,4.92511745902,6.23541553029,3.53138165259,134.067479298,190.397497843,0.564483240038,5.72898307692,0.510243159298,3.47043886683,15.3789868696
1693.57165681,0.0805895549995,5.30082983878,cfg555,61e8e21f-7fd2-45c6-b6d7-5fd808baa86e,4.62353128236,5.83131723911,3.333253055,143.986288689,204.514754051,0.606162942447,5.72228628742,0.505027116076,3.04490388132,16.2000019938
1505.48451954,0.0266486245613,5.8263108402,cfg555,c4bde385-d714-4123-88b0-8606ddda000e,5.02502477798,6.35565132073,3.54758918124,131.359072308,186.356209394,0.552729020036,5.77921699559,0.51601650058,3.59149878549,15.14766591
1393.11832046,0.06947301447,6.21164174883,cfg555,589d8351-32d1-4a55-845b-846ce5fbd231,5.07148121474,6.73762423049,4.00237091483,123.342744461,175.005253044,0.518986737066,6.13119424955,0.507260053575,3.96234460975,15.207269976
1701.8583242,0.0408989308523,5.33888683105,cfg555,31b5e8fe-024c-4979-bb94-7cc84735b742,4.73163535429,5.86926800165,3.41965964076,142.996627886,203.408823388,0.602419845804,5.58282015932,0.511349694351,3.09930803611,16.1221079038
1586.72739572,0.0964715380609,5.62476268332,cfg555,973f4fef-2259-4fef-ad24-720b1301e1f0,4.7790012079,6.15451511168,3.72774116882,135.949086702,193.136392911,0.571801340649,5.96349323976,0.517204403885,3.36579905206,15.53946789
1592.68755954,0.0602858311096,5.60668980982,cfg555,c7b2471b-1c8f-41a5-aa39-a060d1309d92,4.84775493115,6.13647782681,3.65286764607,136.375313625,193.724691233,0.574221377192,5.80816520743,0.504000801077,3.35781003971,15.5758070483
1413.15445711,0.00506619757284,6.11474690144,cfg555,deb0afe0-954b-44bd-9cf5-98b26248ec97,5.0104367214,6.64092106331,3.65771043446,125.271506119,177.626437891,0.527060478187,5.81628184438,0.518790312819,3.88439574711,15.3882716245
1509.31425233,0.0621241842771,5.81857168128,cfg555,91eac602-b5a4-401e-aea2-26ed230e5f88,4.86682329501,6.3479280543,3.76013238287,131.529955522,186.576478356,0.553622765198,5.92172507351,0.513869545375,3.57158573256,15.1621927973
1592.35464922,0.0195004028981,5.60597713315,cfg555,66d1965d-6566-473a-88d5-5d94efee1b15,5.00263093133,6.13576894798,3.4680784109,136.392173246,193.726569277,0.573776747048,5.63047795673,0.509133278393,3.37387514213,15.5773201116
1464.39720528,0.0362836777031,5.99072924847,cfg555,5fd5a785-c283-4179-bea2-84b31cf8f37b,4.9575798959,6.51719127152,3.73031453559,127.823378554,181.438576385,0.537748490199,5.89461309038,0.510676315212,3.74989502738,15.6120412824
1424.1123481,0.03599803918,6.06992023968,cfg555,6a134257-0b8c-40fd-9ea1-292f524ccefc,5.06001641358,6.59618582824,3.78713196183,126.183105827,178.877160773,0.530557583956,5.93041096419,0.517711582644,3.82891761373,15.4689269231
1697.40827345,0.0157324555367,5.31395898388,cfg555,32ab576e-5729-48f0-ac00-d023669e47c8,4.82446462708,5.84440850034,3.24412370051,143.643454938,204.121364427,0.605477335988,5.47747786655,0.505897732638,3.08039109697,16.1730515726
1419.23390306,0.0837016236277,6.08299240038,cfg555,680d29f1-6d3d-40b2-89ac-5fb3da285a9f,5.0374228014,6.60923521668,3.90618036272,125.915887439,178.529623959,0.529167119483,6.14259021925,0.514129859278,3.82565712917,15.4455508237
1584.83135112,0.0686323617007,5.60853302489,cfg555,bc37aeee-dc1f-4b60-a705-1ca66007500f,4.79471427791,6.13831804105,3.53364684252,136.331779515,193.54866257,0.573638619196,5.84506667964,0.500609375263,3.35976384447,15.5721630253
1398.9366302,0.0628077888912,6.18227723851,cfg555,d394cd1c-baa9-4d3e-8b32-4899899f1ac8,5.18418937894,6.70832277972,3.89225318075,123.921325703,175.806555428,0.520262845489,6.09388125669,0.505417164639,3.93247813163,15.261561124
1527.17450654,0.00815984335818,5.79320505599,cfg555,b7c12bb8-7ed0-4593-9193-e420ebab83c6,4.96465911121,6.32261406801,3.56163799718,132.093037423,187.49574783,0.555707326644,5.68321707265,0.512130998,3.56491424038,15.2103765214
1703.25154069,0.0751311048377,5.32645476851,cfg555,62b06b71-ddd6-4c51-b198-809cfac0f325,4.75686656906,5.85686689261,3.54750822722,143.31857203,203.812555134,0.603659482787,5.70642985603,0.5103220836,3.07509157266,16.1474128157
1530.06406597,0.0542278569755,5.77971202119,cfg555,84a70541-a7e9-4614-a68f-e830a3ed942b,4.95575905005,6.30914823438,3.68320011486,132.394400071,187.932234674,0.557066979475,5.86672941349,0.506273095052,3.53571956878,15.2360895714
1703.57413745,0.0646884259893,5.32026915721,cfg555,1352f21a-a70d-4ecb-a91d-ccc031c8e9c2,4.63681590057,5.85069772758,3.41828986664,143.479288003,204.026031975,0.603719027021,5.67027245352,0.515050056465,3.06945770848,16.1600714536
1465.31495515,0.0930908704712,5.98583093784,cfg555,8987cfd6-28db-469c-af97-a85323b91687,4.95632220976,6.51229764314,4.03573519542,127.926279881,181.568048042,0.537976544225,6.13678881426,0.500243674603,3.72862358612,15.6209770597
1606.24418044,0.0610648049744,5.5600569133,cfg555,2eb7a2ba-175d-445a-9627-a96404d09065,4.8361748853,6.08994382725,3.53032984926,137.486652074,195.265316304,0.578380774192,5.78642242076,0.516105580852,3.31046896589,15.6705848858
1550.68364247,0.0110377739163,5.77233891508,cfg555,fcad3d78-d943-42c4-824c-9ffbe177beab,4.90870606109,6.30179160703,3.74847113264,132.55953673,188.453312267,0.557414791859,5.69072172294,0.518041261027,3.53995482339,15.2501741008
1639.83047112,0.00462646381397,5.44078515453,cfg555,ae16a15f-38b5-4698-b230-b2bdcb7fa623,5.00599368791,5.97091420619,3.2444095767,140.407745798,199.388576664,0.591557452723,5.49518456746,0.50197831859,3.2111948987,15.9182158975
1583.49985277,0.0199498678337,5.6492574838,cfg555,8606ac86-5f7b-4744-9a36-ad49e4d26754,4.7826694449,6.17896215265,3.61246890229,135.375282362,192.325733149,0.569532506726,5.66965473581,0.500061007997,3.41445326602,15.4905361474
1456.41753691,0.079444693507,5.97355572659,cfg555,9ee12b2b-da88-4a82-9d5b-fad3b00e8a4b,4.98627117265,6.50005924119,3.94055744557,128.184353258,181.758545645,0.5387070075,6.07968713771,0.504056423201,3.7180614033,15.6434679974
1667.99274108,0.0171358987553,5.4340735086,cfg555,a42515c3-9885-47d9-a0b5-06d208e1bae8,4.62817829063,5.96422372135,3.34575402193,140.575423589,199.961478268,0.591833522337,5.54597719913,0.518882446942,3.19955032853,15.931355704
1534.68002392,0.0280344671518,5.74406844826,cfg555,4539bca5-06ac-45d8-99c0-849d91d8ee40,4.92078124198,6.27357888315,3.51790701308,133.196636862,188.887400591,0.559868520612,5.74613770248,0.511960879573,3.5060375782,15.3046362824
1670.15298663,0.0138684940666,5.37937358935,cfg555,be219c08-b550-4a43-bf86-5e231474261d,4.78668180824,5.90965943536,3.26973089578,141.957254463,201.662713668,0.597767792444,5.49523897016,0.516848681673,3.14894197251,16.0403199359
1479.47235617,0.0849776987118,5.92303603029,cfg555,f1924627-857a-4070-a805-f96ccfbb2974,4.91210874725,6.45217727347,3.78769374696,129.257425878,183.429936206,0.543676871482,6.07077165025,0.515532488914,3.66809907876,14.9678318797
1650.59934889,0.0868551515602,5.45219383828,cfg555,be04b6fc-54cc-4c9f-b6a6-e385bae49bb2,4.71927031901,5.98229586616,3.51851787627,140.123312826,199.158147144,0.589776719313,5.83354474013,0.511900419543,3.19384828089,15.8951218571
1705.85045145,0.0574884058405,5.29843151489,cfg555,f5d2f58f-356a-4cea-afeb-6f1494f0de20,4.68882973592,5.8289229796,3.32829235478,144.049142827,204.746932196,0.606037101714,5.628600715,0.515240575785,3.0501069078,16.2049211359
1468.32962226,0.0585994686241,5.97873087434,cfg555,6d4034d6-74d6-4c44-8907-773e1c898330,5.00932907356,6.50522180574,3.86365926937,128.075376851,181.842511348,0.538167461275,5.98610674833,0.504033329967,3.73043468377,15.6339766114
1603.59504911,0.0887058495555,5.55480543177,cfg555,41b6d2f6-a5da-4f53-bb58-2aff77717fd2,4.73742546343,6.08470200651,3.55202985254,137.612890478,195.386732245,0.578707615816,5.89791953412,0.513550673458,3.29576555382,15.6813306846
1437.06158473,0.0883953792562,6.04352256505,cfg555,cc0cb9db-8762-4262-990f-196cd3e82381,4.98986547823,6.56985618714,3.84096023764,126.725459468,179.748925274,0.533282916399,6.14501275612,0.518190267514,3.78730933031,15.5162568126
1576.10962978,0.074456144593,5.64296207384,cfg555,c5aa7a87-bf05-400e-b3cd-9e488e640de1,4.79262982527,6.17267664042,3.6532696305,135.522425142,192.450310696,0.569754873281,5.88718949563,0.507484321835,3.38906291376,15.503098519
1572.51491153,0.0673349813361,5.61120628607,cfg555,88e6576c-c638-4f48-a410-a57809813198,4.88525079997,6.14098677806,3.4869480413,136.268607108,193.318243318,0.573033416674,5.84277441078,0.501602322481,3.35998177491,15.5668124289
1549.50756067,0.0556671835825,5.71389979729,cfg555,965eb747-69a5-4b53-927a-73ba57f7e74c,4.79418481138,6.24347247627,3.61886777804,133.882748333,190.063158744,0.563461920518,5.84827774809,0.504086953709,3.46661589643,15.3631863457
1499.48402579,0.0968289400271,5.83944332509,cfg555,8f03e3d8-1d81-4151-ac37-e9b3594d49e0,4.88007099424,6.36875713833,3.70367253315,131.070007781,185.929604544,0.550197135591,6.07598255521,0.507181918871,3.57783153116,15.1229067695
1670.95232736,0.0970258818369,5.40479687245,cfg555,6a88684c-7423-40df-876a-4e672e21d1ff,4.70055908627,5.93501467419,3.47039472631,141.311989515,200.878242005,0.594472906476,5.83248350413,0.505241907229,3.14605530993,15.9894144323
1723.55988128,0.0243843286543,5.28607331829,cfg555,2b9380f4-67be-41ff-901b-fa18e2f75424,4.61823391826,5.81659552044,3.32329243445,144.373624633,205.413837273,0.607285815006,5.48642017533,0.514368136235,3.04921064243,16.2304571753
1675.25959498,0.0649231665745,5.36959276944,cfg555,5e7843e3-c184-408f-b326-b4b0233d2903,4.71554925994,5.89990696116,3.38803755811,142.206917801,202.073300899,0.598538320445,5.68919154882,0.517801684884,3.11860987816,16.0599194732
1700.732806,0.0678616402223,5.31177310786,cfg555,ab89abb8-bf13-45ea-9ee8-3f7ed6a1422e,4.82294539481,5.84222640107,3.37286073073,143.700494436,204.270301137,0.604770432443,5.68246125004,0.504896608265,3.06024032831,16.1774950884
1413.06329595,0.0725322530023,6.15330008638,cfg555,325e0d47-b24c-40b4-9ac8-d6f1d3169cff,5.00350518621,6.67939385275,3.97831227418,124.497484623,176.687159176,0.522837600014,6.12331124945,0.507431062987,3.90006228805,15.3155814943
1608.81796392,0.0781012475392,5.54144243482,cfg555,994e5acf-696d-4f91-b220-ba2af7385912,4.86502108452,6.07136454429,3.45006047487,137.935099052,195.890686333,0.581099813249,5.84573065505,0.515881556155,3.28886711846,15.7088633227
1552.26080514,0.0429604113643,5.72099853894,cfg555,b329585f-cebf-49c0-8180-2d2b1b272d59,4.84339335491,6.2505567802,3.5989510092,133.720700718,189.911335031,0.562897091486,5.79597096713,0.519835521864,3.48042237083,15.3493716429
